    "Time(sec)"   ,    "rms[A_P]"    ,    "rms[A_U]"    ,    "rms[A_V]"    ,"rms[ProgressVariable]","rms[EnthalpyTot]","rms[MixtureFraction]"
0.1275322380000006,-8.379725580067042,-7.803184941885791,-7.936075808126234,     -7.084094963498867,-13.64397367711692,    -6.131905416599595
0.1289263350000027,-8.379211858763565,-7.817290319214936,-7.948737830256115,     -7.085077695406234,-13.64675682246877,    -6.136607599657397
0.1281474430000031,-8.378961627721377,-7.830919509997993,-7.961908018563812,     -7.085659799012144,-13.64908204502784,    -6.141227188332106
 0.128492940000001,-8.379058299491126,-7.843731199565505, -7.97555972783787,      -7.08583269983861,-13.65091822835038,    -6.145732317533352
0.1288503279999986, -8.37957128244582,-7.855370580686677,-7.989652334322966,     -7.085597575519767, -13.6522464455723,    -6.150094825248343
0.1289740270000124,-8.380556643292019,-7.865491549441006,-8.004130196492511,     -7.084965140825754,-13.65306059942825,    -6.154291079144771
 0.129147973000002,-8.382057886135234,-7.873784831503862,-8.018921617364096,     -7.083955079543962,-13.65336753037114,    -6.158302721588811
0.1299564610000061, -8.38410673330559,  -7.8800084650857,-8.033937944923958,     -7.082595176542484,-13.65318658998804,    -6.162117288652725
0.1293251740000017,-8.386723831650979,-7.884015137832199,-8.049073000519529,      -7.08092021657959,-13.65254871544031,    -6.165728660522649
0.1305855340000051,-8.389919337789514,-7.885770325851502,-8.064203090773789,     -7.078970734565395, -13.6514950918264,     -6.16913730969753
0.1287262489999961,-8.393693360414836,-7.885356725000092,-8.079187906091112,     -7.076791696463345,-13.65007550626031,    -6.172350322816373
0.1286654620000007,-8.398036256318932,-7.882963820627394,-8.093872640425342,     -7.074431188553195,-13.64834652124799,    -6.175381187781268
0.1284015840000023,-8.402928792332265,-7.878865287949102,-8.108091642957016,     -7.071939178289506,-13.64636958955425,    -6.178249352414471
0.1281843849999973,-8.408342198815989,-7.873389632408701,-8.121673811856235,     -7.069366391464725,-13.64420921604689,    -6.180979573870545
0.1297973739999918,-8.414238153026707,-7.866890124899188, -8.13444974568146,     -7.066763338188036,-13.64193125921867,    -6.183601094680615
0.1283994799999988,-8.420568743475988,-7.859718844900268,-8.146260371542445,      -7.06417950213218,-13.63960143069085,    -6.186146682008806
0.1288856870000075,-8.427276479896582,-7.852207461680779,-8.156966411523678,     -7.061662688515285,-13.63728402279747,    -6.188651580071276
0.1286182809999872,-8.434294427304335,-7.844655272745739,-8.166457712556319,     -7.059258526762547, -13.6350408829111,    -6.191152418614667
0.1273315099999905,-8.441546554337192,-7.837323579879945,-8.174661245358104,     -7.057010100819493,-13.63293061070719,    -6.193686117608991
0.1276531299999988,-8.448948395687864, -7.83043482170207,-8.181546600120365,      -7.05495769406147,-13.63100797314761,    -6.196288827176277
0.1312314480000083, -8.45640812994402,-7.824174814438807,-8.187128089733342,     -7.053138621099086, -13.6293234933482,    -6.198994923331519
0.1284615290000062,-8.463828163613238,-7.818696716531672,-8.191463100394781,     -7.051587116118196,-13.62792317561454,    -6.201836083041762
0.1307790059999974,-8.471107288330055,-7.814125698791032,-8.194646955741215,      -7.05033426959777,-13.62684834765339,     -6.20484044357993
0.1287329920000104,-8.478143431148467,-7.810563658048854,-8.196805105957443,     -7.049407980409093,-13.62613556407287,    -6.208031852234955
0.1301535800000124,-8.484836954034408,-7.808093587774821,-8.198083795189962,     -7.048832913422011,-13.62581655754465,    -6.211429203616537
0.1277810870000025,-8.491094376335781, -7.80678341597111,-8.198640414954998,     -7.048630450435253, -13.6259182061942,    -6.215045859710676
0.1306253799999979,-8.496832306815953,-7.806689242490274,-8.198634569127643,     -7.048818616865182,-13.62646249004456,     -6.21888914909915
       0.130589852,-8.501981293899949,-7.807857977816799,-8.198220550825187,     -7.049411985195522,-13.62746643230101,    -6.222959941746694
 0.127760336999998, -8.50648925321047,-7.810329418387483,-8.197541569977389,     -7.050421542267577,-13.62894199775023,    -6.227252299602679
0.1287238849999994,-8.510324129156126,-7.814137799603794,-8.196725763768841,     -7.051854522740879, -13.6308959532882,    -6.231753209815525
0.1286669240000009,-8.513475499567841, -7.81931286457406,-8.195883809779087,      -7.05371420695749,-13.63332967750138,    -6.236442412623783
0.1283928659999987,-8.515954938757524,-7.825880463781764,-8.195107846121203,     -7.055999683373457,-13.63623892167344,    -6.241292342595779
0.1282110260000024, -8.51779509578429,-7.833862682277185,-8.194471375566392,     -7.058705583396686,-13.63961352863387,    -6.246268210420917
0.1280200080000071,-8.519047595397096,-7.843277453237739,-8.194029849204263,     -7.061821794215057,-13.64343711629257,    -6.251328260200331
0.1289368949999954,-8.519779998325481,-7.854137582155546, -8.19382168069739,     -7.065333162041065,-13.64768674417907,    -6.256424234689509
0.1262818369999934,-8.520072141532514,  -7.8664490557939,-8.193869502331015,     -7.069219199518986,-13.65233258308029,     -6.26150209214003
0.1296572640000022,-8.520012208401948,-7.880208449010691,-8.194181534259631,     -7.073453817581646,-13.65733762034882,    -6.266503004431916
0.1291804439999993,-8.519692854024624,-7.895399177704255,-8.194752990627771,     -7.078005107310323,-13.66265744161966,    -6.271364660028224
0.1303516619999954,-8.519207647381434,-7.911986261229319,-8.195567485677232,     -7.082835202738165,-13.66824013798115,    -6.276022877932511
0.1284500959999946,-8.518648007382605, -7.92990919018908,-8.196598434816728,     -7.087900255276528,-13.67402639123147,    -6.280413508066106
0.1277396169999889,-8.518100725680865,-7.949072441182186,-8.197810464059964,     -7.093150568040669, -13.6799498144998,    -6.284474565318765
0.1282994670000051,-8.517646092493125,-7.969333231107256,-8.199160854311247,     -7.098530925347327, -13.6859376004827,    -6.288148508580358
0.1279852700000106,-8.517356586478009,-7.990486329718718,-8.200601049129983,     -7.103981162214788, -13.6919115505257,    -6.291384537731403
0.1293574049999933,-8.517296055400529,-8.012246357398105,-8.202078251801503,     -7.109437011883872, -13.6977895295162,    -6.294140763347106
0.1274982620000031,-8.517519296003503,-8.034229209892786,-8.203537126435124,     -7.114831255403452, -13.7034873695513,    -6.296386085597336
0.1276914129999938,-8.518071938833005,-8.055936336814707,-8.204921602670259,      -7.12009518051188,-13.70892120540045,    -6.298101632217853
0.1294490620000062,-8.518990551817559,-8.076748535945413,-8.206176762240869,     -7.125160333875209,-13.71401017877688,    -6.299281627408635
0.1298258890000028,-8.520302887588389,-8.095939002713969,-8.207250763934637,     -7.129960514724565,-13.71867938306468,    -6.299933621646973
0.1272757429999984,-8.522028215630362,-8.112716440116305,-8.208096740556471,     -7.134433929161432, -13.7228628761053,    -6.300078056237734
 0.127519141999997,-8.524177692727765, -8.12630465621865,-8.208674584224948,     -7.138525385537744,-13.72650653076606,    -6.299747218116241
 0.129789008000003,-8.526754743609553,-8.136052431420818,-8.208952525149888,     -7.142188387408884,-13.72957048613066,    -6.298983676135897
0.1274645459999988,-8.529755431272445,-8.141549015343621,-8.208908409311904,     -7.145386971322078,-13.73203096625976,    -6.297838344874419
0.1289346209999991,-8.533168809447204,-8.142707148312418,-8.208530592046484,     -7.148097135611559,-13.73388128328106,    -6.296368332176009
 0.127502920000012,-8.536977261068776,-8.139780472894042,-8.207818388331594,     -7.150307736543486, -13.7351319216491,    -6.294634729412355
 0.128705808999996,-8.541156827753543,-8.133307865970465,-8.206782052352255,     -7.152020772109004,-13.73580969593351,    -6.292700485890665
0.1299872190000002,-8.545677547441167,-8.124007934769335,-8.205442296158063,     -7.153251026348467,-13.73595607312949,    -6.290628475666235
0.1274217739999983,-8.550503821278879, -8.11266233261318,-8.203829393995981,     -7.154025110433547,-13.73562483082872,    -6.288479826961503
0.1283674069999989,-8.555594829980441,-8.100020279597867,-8.201981947364709,     -7.154379993152937,-13.73487928201205,     -6.28631256436331
0.1285557399999959,-8.560905029063019,-8.086738759033496, -8.19994540876446,     -7.154361147095943,-13.73378930240669,    -6.284180555102118
 0.129810409000001, -8.56638474488857,-8.073356756480113,-8.197770467771443,     -7.154020468414357,-13.73242839603746,    -6.282132763037032
0.1294054269999947,-8.571980899545087,-8.060293846771405, -8.19551140398489,     -7.153414117107262,-13.73087097394212,    -6.280212762823817
0.1292452590000011,-8.577637878329361,-8.047862466737845,-8.193224494161095,     -7.152600425300118,-13.72918999219973,    -6.278458488413386
 0.128503178999992,-8.583298552857201,-8.036285707647096, -8.19096654727565,      -7.15163797474653,-13.72745500832156,    -6.276902163598168
0.1311268370000107,-8.588905456221566,-8.025715634820337, -8.18879361487366,     -7.150583928047504,-13.72573069178886,    -6.275570375863057
0.1282391689999969,-8.594402093594834,-8.016249645165551,-8.186759905534771,     -7.149492651736843,-13.72407576408122,    -6.274484261149819
0.1278070459999867,-8.599734354911627,-8.007943970957911,-8.184916912037083,     -7.148414644575866,-13.72254232477376,    -6.273659757400574
 0.128855356999992,-8.604851976038427,-8.000824290895743,-8.183312743209642,      -7.14739576268722,-13.72117550888723,    -6.273107911199953
0.1287674280000033,-8.609709983977183,-7.994893790891667,-8.181991644871106,     -7.146476707925625,-13.72001340062708,    -6.272835208818762
0.1271803690000013,-8.614270043735333,-7.990139132694342,-8.180993681767358,     -7.145692751122655,-13.71908715549351,    -6.272843923258179
0.1309563279999963,-8.618501626606555,-7.986534775039649,-8.180354556278992,     -7.145073639930499,-13.71842125653174,    -6.273132460394319
0.1265855110000018,-8.622382917858278, -7.98404603442357,-8.180105532399249,     -7.144643657259917, -13.7180338735261,    -6.273695705267438
 0.127804029999993,-8.625901398516318,-7.982631193588801,-8.180273439573554,     -7.144421792194577,-13.71793727755618,    -6.274525356941314
0.1290979850000014,-8.629054056483232,-7.982242901406026,-8.180880732336254,     -7.144421988905297,-13.71813828441924,    -6.275610257144029
0.1276497929999891, -8.63184720902086,-7.982829050798252,-8.181945583282015,      -7.14465345393523,-13.71863871329872,    -6.276936709573851
0.1306714079999978, -8.63429595166777,-7.984333278982866,-8.183481995597459,     -7.145120993503909,-13.71943583447049,    -6.278488791912732
0.1288662589999916,   -8.636423272923,-7.986695202991007, -8.18549991897468,     -7.145825371695391,-13.72052281170282,    -6.280248663002481
0.1288493460000097,-8.638258899744633,-7.989850478615637,-8.188005359420966,     -7.146763681134951,-13.72188913290518,    -6.282196867669957
0.1280556760000024,-8.639837956138956,-7.993730764282036,-8.191000479448025,     -7.147929711605514,-13.72352102022156,    -6.284312639386796
 0.128498418999996,-8.641199515964242,-7.998263654136698,-8.194483679762987,     -7.149314322263551,-13.72540183899894,     -6.28657420449695
0.1281208110000023,-8.642385137982433,-8.003372649266593,-8.198449667256167,     -7.150905809798398,-13.72751249171098,    -6.288959088617273
0.1293070580000091, -8.64343745125257,-8.008977227538473,-8.202889505355511,     -7.152690277031457,-13.72983181734994,    -6.291444421543651
0.1280073519999974,-8.644398852367711,-8.014993076018191,-8.207790655575396,     -7.154651999221517,-13.73233698675322,    -6.294007245245824
       0.130043508,-8.645310353424577,  -8.0213325464899,-8.213137012379113,     -7.156773792672692,-13.73500390981418,     -6.29662481867526
0.1288647749999967,-8.646210606301102,-8.027905387092723,-8.218908942659388,     -7.159037384565202,-13.73780764814715,    -6.299274916695007
0.1299334250000044,-8.647135111458162,-8.034619792745945,-8.225083337922488,     -7.161423785131346,-13.74072284018341,    -6.301936120228607
0.1292406000000028,-8.648115609811102,-8.041383797978698,-8.231633693503843,     -7.163913661183189,-13.74372413413135,    -6.304588091757321
0.1304090630000019,-8.649179645506397,-8.048107006433538,-8.238530226595694,     -7.166487709388605,-13.74678662882247,     -6.30721183022202
0.1285793650000073,-8.650350284012996,-8.054702618042917,-8.245740050684814,     -7.169127024777805,-13.74988631305302,    -6.309789901068446
0.1284636409999962,-8.651645965319371,-8.061089669155004, -8.25322741757385,      -7.17181346260202,-13.75300050244161,    -6.312306633829667
0.1284621590000086,-8.653080474265051,-8.067195365856543,-8.260954046402649,     -7.174529984107798,-13.75610825615087,    -6.314748283375617
0.1279975730000018,-8.654663008739844,-8.072957347584008,-8.268879547209972,      -7.17726098191212, -13.7591907707941,    -6.317103150575395
0.1281838519999923,-8.656398330831502,-8.078325704592238,-8.276961951579786,     -7.179992576361136,-13.76223173336732,    -6.319361658709529
0.1301865430000078,-8.658286987929801,-8.083264565563523,-8.285158349727624,     -7.182712875777815,-13.76521762695189,    -6.321516382974872
 0.127588946000003,-8.660325592937616,-8.087753099146854,-8.293425631809752,     -7.185412192305879,-13.76813797393009,    -6.323562035971359
 0.129891494000006,-8.662507155713309,-8.091785819583682,-8.301721319016762,     -7.188083205428721,-13.77098550813227,    -6.325495408378472
0.1296805879999994,-8.664821461436107,-8.095372151910651,-8.310004458186194,      -7.19072107256481,-13.77375627436851,    -6.327315266619384
0.1299163129999954,-8.667255488937339,-8.098535282790644,-8.318236547478483,     -7.193323476720309,-13.77644964120553,    -6.329022214726076
0.1296362620000053,-8.669793867801785,-8.101310393932598,-8.326382446524718,     -7.195890614314413,-13.77906823760614,    -6.330618526211124
0.1287147759999954,-8.672419368374957,-8.103742422230834,-8.334411218062131,     -7.198425122050436,-13.78161780773144,    -6.332107949273893
0.1294786189999968,-8.675113420961916, -8.10588352624881,-8.342296846953163,     -7.200931945835531,-13.78410699483871,    -6.333495493923873
  0.12846468299999,-8.677856658792047, -8.10779043672313,-8.350018777629804,     -7.203418156793348,-13.78654706147278,    -6.334787209517098
0.1276629179999986,-8.680629474601794,-8.109521858742015,-8.357562223348582,      -7.20589272048364, -13.7889515563909,    -6.335989957312691
0.1279023199999898,-8.683412583956233,-8.111136055528066,-8.364918207018889,     -7.208366228280343,-13.79133594284158,     -6.33711118530471
0.1283238420000004, -8.68618758205635,-8.112688707867225,-8.372083310262729,     -7.210850599384194,-13.79371719958987,    -6.338158711548392
0.1315411239999946,-8.688937479539916,-8.114231102357582,-8.379059126205464,       -7.2133587621694,-13.79611340702373,    -6.339140518323886
0.1286242409999971,-8.691647203679567, -8.11580866499588, -8.38585142905624,     -7.215904323348134, -13.7985433316758,    -6.340064566106093
0.1307280770000006,-8.694304047540088,-8.117459832915106,-8.392469091248122,     -7.218501235970464,-13.80102601929934,     -6.34093862464388
0.1276982250000032,-8.696898055525539,-8.119215235579166,-8.398922791696293,     -7.221163470243496,-13.80358040380972,    -6.341770126197878
0.1295393150000024,-8.699422327389192,-8.121097155115935,-8.405223571426596,     -7.223904696958789,-13.80622494131513,    -6.342566042469679
0.1291551550000065, -8.70187323264547,-8.123119226723885,-8.411381297868255,     -7.226737987069246,-13.80897727194231,    -6.343332784425181
0.1305730679999897, -8.70425052708184,-8.125286349592436,-8.417403101391127,     -7.229675532301766,-13.81185391378996,    -6.344076123713446
0.1288905039999975,-8.706557367009056,-8.127594785013322,-8.423291848225594,     -7.232728389045302,-13.81486998994641,     -6.34480114078638
0.1281798039999984,-8.708800222599594,-8.130032427517975,-8.429044714532218,      -7.23590624891862,-13.81803898905837,    -6.345512189648836
0.1299061729999949,-8.710988697824959,-8.132579245391765,-8.434651926937596,     -7.239217237416413,-13.82137255981141,    -6.346212884697522
0.1285646970000016,-8.713135262053562, -8.13520789434023,-8.440095732147832,     -7.242667739676876,-13.82488033598998,    -6.346906106972878
 0.128560187000005,-8.715254907907791,-8.137884512657056,-8.445349667736359,     -7.246262255799913,-13.82856979279662,    -6.347594024728965
0.1293739660000028,-8.717364752154635,-8.140569708433645,-8.450378206237566,     -7.250003284980505,-13.83244613160729,    -6.348278130804568
0.1309299860000124,-8.719483591284598,-8.143219748465494,-8.455136846132557,     -7.253891240057739,-13.83651219299269,    -6.348959289201443
0.1277750139999938,-8.721631432581624,-8.145787946549351,-8.459572726225449,     -7.257924391289983,-13.84076839672492,    -6.349637797026786
0.1288457879999925,-8.723829009683392, -8.14822623820063,-8.463625821200647,     -7.262098841390559,-13.84521270791831,    -6.350313449894157
0.1303237279999934,-8.726097304767293,-8.150486909476113,-8.467230765290912,     -7.266408532234328,-13.84984063111967,    -6.350985618464045
0.1293320659999893,-8.728457078526137,-8.152524429077268,-8.470319295698683,      -7.27084528595023,-13.85464523268618,    -6.351653324926922
0.1271917690000066,-8.730928425908399,-8.154297307431031,-8.472823267547341,     -7.275398879124593,-13.85961719242201,    -6.352315326182535
0.1287163580000055,-8.733530359172832,-8.155769894651652,-8.474678109666636,     -7.280057154745376, -13.8647448876367,    -6.352970193742906
0.1279557809999972,-8.736280423338558,-8.156914013367491,-8.475826522036156,     -7.284806171127559,-13.87001451202021,    -6.353616396004501
0.1281171940000121,-8.739194344933663,-8.157710323128569,-8.476222145369254,     -7.289630390237875,-13.87541023073787,    -6.354252373326894
0.1299982900000032,-8.742285718608608,-8.158149321782849,-8.475832890743396,     -7.294512903060827,-13.88091437397779,    -6.354876612146143
0.1274721389999911,-8.745565725844271,-8.158231917825654,-8.474643612500932,     -7.299435695358913,-13.88650767253066,    -6.355487710612115
0.1298845900000032,-8.749042885022634,-8.157969531364788,-8.472657850559878,     -7.304379946662732,-13.89216953227509,       -6.356084437196
0.1279813010000055,-8.752722837197151,-8.157383725166582,-8.469898462082721,     -7.309326362040807,-13.89787834921838,     -6.35666578056549
0.1283157060000093,-8.756608158323646, -8.15650540678822,-8.466407081357611,     -7.314255530123498,-13.90361186177384,     -6.35723098984267
0.1274520609999996,-8.760698200111332,-8.155373668256079,-8.462242485829455,     -7.319148296674319,-13.90934753254238,    -6.357779605577233
0.1301742880000063,-8.764988966541472,-8.154034360557231,-8.457478063599279,        -7.323986148466,-13.91506295647743,    -6.358311479364825
0.1284200069999883,  -8.7694730162592,-8.152538509185094,-8.452198659228793,        -7.328751592633,-13.92073628070031,    -6.358826782593093
       0.129175644,-8.774139403610331,-8.150940672472816, -8.44649711261496,     -7.333428517282512,-13.92634662519247,    -6.359326006109798
0.1299716980000056, -8.77897366162272,-8.149297339108898,-8.440470789642848,     -7.338002524075631,-13.93187449179176,    -6.359809950013687
 0.128326095999995,-8.783957829834151,-8.147665439565056,-8.434218355319045,     -7.342461214728067,  -13.937302141273,    -6.360279702778052
 0.130210849000008,-8.789070540542166, -8.14610102471325, -8.42783696705364,     -7.346794420165397, -13.9426139269143,    -6.360736615654076
0.1277928979999956,-8.794287170834867,-8.144658142255391,-8.421419990087895,     -7.350994363014575,-13.94779656624315,    -6.361182264992443
0.1266549040000058,-8.799580066892721,-8.143387924347257,-8.415055266994449,     -7.355055740853399,  -13.952839336687,    -6.361618415461765
0.1286129389999928,-8.804918857956975,-8.142337876349734,-8.408823919790844,     -7.358975727469611,-13.95773418483931,    -6.362046974039323
0.1274314510000067,-8.810270860516146,-8.141551356369588,-8.402799623745501,     -7.362753894641879,-13.96247574555296,    -6.362469942273057
0.1280653029999996, -8.81560158226902,-8.141067214364462, -8.39704827795622,     -7.366392048428405,-13.96706126093703,     -6.36288937026027
0.1281855149999984,-8.820875326148402,-8.140919566173821,-8.391627985829864,     -7.369893993581549,-13.97149040614132,    -6.363307305877083
 0.129496973000002,-8.826055890890268,-8.141137672468803, -8.38658926375853,     -7.373265234004824,-13.97576503091776,    -6.363725748961524
0.1308125390000043,-8.831107353830305, -8.14174589406676,-8.381975408952021,     -7.376512620205466,  -13.979888820956,    -6.364146608076463
 0.128550668999992,-8.835994921159513,-8.142763699292798,-8.377822962679131,     -7.379643959916612,-13.98386690124894,    -6.364571658624793
0.1270706550000114,-8.840685815990881,-8.144205702700928, -8.37416222323942,     -7.382667609001846,-13.98770539548761,    -6.365002508052891
0.1290452020000004,-8.845150166870496,-8.146081717746892,-8.371017772636414,     -7.385592054758169,-13.99141096022345,    -6.365440565664902
0.1281406980000099,-8.849361863403749,-8.148396809325606,-8.368408988994556,     -7.388425512041096,-13.99499031772803,    -6.365887018006393
0.1287120300000026,-8.853299325223636,-8.151151340192778,-8.366350530020462,     -7.391175542254032,-13.99844980086356,    -6.366342812939528
0.1281518299999931,-8.856946148850447, -8.15434100192001,-8.364852774509615,     -7.393848710575594, -14.0017949334347,    -6.366808646379802
0.1302860439999876,-8.860291588734492,-8.157956833659476,-8.363922215153829,     -7.396450294409134, -14.0050300626195,    -6.367284960098554
0.1275769910000122,-8.863330841782638,-8.161985227482916,-8.363561803581444,     -7.398984047101671,  -14.008158053092,    -6.367771944234393
 0.127133176000001,-8.866065114534408,-8.166407928943073,-8.363771244825797,     -7.401452028128279,-14.01118005810983,    -6.368269545053034
0.1319352129999913,-8.868501468912733,-8.171202040294862,-8.364547244517555,     -7.403854504410426,-14.01409537852958,    -6.368777481073181
0.1283392010000028,-8.870652450245224,-8.176340041231146,-8.365883713799708,     -7.406189923983047,-14.01690140996229,    -6.369295261741237
0.1282807489999982,-8.872535525233713,-8.181789841769618,-8.367771933979434,      -7.40845496536076,-14.01959368897745,    -6.369822213674701
 0.129929556999997,-8.874172356122235,-8.187514890588291,-8.370200688196558,     -7.410644660280757, -14.0221660303125,    -6.370357507443267
0.1279290900000092,-8.875587955628946,-8.193474356949858,-8.373156365041723,     -7.412752586256582,-14.02461076073529,    -6.370900190398707
0.1296762990000104,  -8.8768097652049,-8.199623413977772,-8.376623039951978,     -7.414771125711296,-14.02691903445779,    -6.371449218222352
0.1305727470000022,-8.877866703137929,-8.205913645633348, -8.38058254095616,     -7.416691783039144,-14.02908122937551,    -6.372003490382204
0.1295050079999953,-8.878788221261232,-8.212293601319562,-8.385014506298898,     -7.418505549699834,-14.03108740265901,    -6.372561883549262
0.1299349269999936,-8.879603405851418,-8.218709515704136, -8.38989644090454,     -7.420203305792956,-14.03292779261587,    -6.373123284700863
0.1283922020000148,-8.880340153694638,-8.225106202829732,-8.395203778574421,     -7.421776243345996, -14.0345933481716,    -6.373686622452012
0.1286961490000067,-8.881024436952865,-8.231428126331259,-8.400909959835724,     -7.423216295902403,-14.03607625704204,    -6.374250895191405
0.1303309600000091,-8.881679678064598,-8.237620624459977,-8.406986532451761,     -7.424516556279821,-14.03737045660584,     -6.37481519600738
0.1306765170000119,-8.882326234775675,-8.243631264028931,-8.413403281121033,     -7.425671669435344,-14.03847210024782,    -6.375378733352469
0.1294063080000001,-8.882980996789545, -8.24941126689837,-8.420128398816862,     -7.426678175820244,-14.03937995071747,    -6.375940846946797
0.1307846859999984,-8.883657096875684,-8.254916942060467,-8.427128701235873,      -7.42753479493095,-14.04009568875796,    -6.376501018987251
0.1296865879999984,-8.884363726019256,-8.260111044864887,-8.434369894057266,     -7.428242637863212,-14.04062411812658,    -6.377058879691468
0.1283800799999995,-8.885106049636857, -8.26496397367044,-8.441816894888722,     -7.428805332565126,-14.04097325297009,     -6.37761420790825
  0.12938972500001, -8.88588522055584,-8.269454719468035,-8.449434211177525,     -7.429229063603091,-14.04115429130057,    -6.378166926968362
0.1303172229999916,-8.886698478779754,-8.273571497274421,-8.457186372314405,     -7.429522516877019,-14.04118146411608,    -6.378717094849202
0.1283546500000057,-8.887539339051621,-8.277312003044202,-8.465038409475179,     -7.429696742481641,-14.04107178767654,     -6.37926489059378
 0.129019851999999,-8.888397857444334,-8.280683276596703,-8.472956372485564,     -7.429764932778478,-14.04084470966079,    -6.379810597341872
0.1284484809999924,-8.889260976783614, -8.28370117463508,-8.480907868961257,     -7.429742133800058,-14.04052168942062,    -6.380354582101868
0.1297497289999967,-8.890112941835955,-8.286389491990489,-8.488862607761112,     -7.429644900736704,-14.04012571440265,    -6.380897271012993
0.1284926760000076,-8.890935785675017,-8.288778792746925,-8.496792921649385,     -7.429490910025651,-14.03968078643087,    -6.381439128184458
0.1276535379999757,-8.891709872952996,-8.290905031480589,-8.504674248528421,     -7.429298547432487,-14.03921138830835,    -6.381980627923589
0.1287753609999811,-8.892414498247351,-8.292808052928532,-8.512485541632417,     -7.429086487426207,-14.03874196435645,    -6.382522232285431
 0.128522533000023,-8.893028520161305,-8.294530056039534,-8.520209587562862,     -7.428873272883293,-14.03829640956429,    -6.383064366475626
0.1287018099999955,-8.893531020961339,-8.296114099557556,-8.527833209227934,     -7.428676912722618,-14.03789760396122,    -6.383607397774035
0.1283142420000161,-8.893901969873937,-8.297602710195584, -8.53534734102103,     -7.428514507331354,-14.03756698524612,    -6.384151617666231
0.1293147510000097,-8.894122870745605,-8.299036643074402,-8.542746960960253,     -7.428401906732773,-14.03732417374716,    -6.384697225412347
0.1293833439999901,-8.894177368564751,-8.300453817816187,-8.550030884650033,     -7.428353408959434,-14.03718665055472,    -6.385244317607917
0.1288052289999939,-8.894051793368396,-8.301888446849304,-8.557201422474465,     -7.428381505011593,-14.03716949607306,    -6.385792881807698
0.1308338300000003,-8.893735618021941,-8.303370356014748,-8.564263913734701,     -7.428496671548136,-14.03728518156856,    -6.386342793170559
 0.130528991999995,-8.893221808588292,-8.304924487980212,-8.571226158773579,     -7.428707207991667,-14.03754341575589,    -6.386893819123912
 0.127983735000015,-8.892507055289187,-8.306570575139627,-8.578097772221374,     -7.429019125959923,-14.03795104638593,    -6.387445625855562
0.1303251489999866,-8.891591869938544,-8.308322968426848, -8.58488948180398,     -7.429436083024772,-14.03851200888078,    -6.387997792364232
 0.130698117999998,-8.890480553115294,-8.310190603187095,-8.591612406778049,     -7.429959368610259, -14.0392273326237,    -6.388549825487679
0.1290995559999999,-8.889181029842891, -8.31217709010212,-8.598277335939423,     -7.430587928791853,-14.04009518176263,    -6.389101184227838
0.1303482330000065,-8.887704567671687,-8.314280919357483,-8.604894038142145,     -7.431318441549417,-14.04111095496347,    -6.389651302268932
 0.130326451000002,-8.886065393977617,-8.316495767098042,-8.611470622204502,     -7.432145430111194,-14.04226741796612,     -6.39019961704779
0.1278179649999913,-8.884280233683162,-8.318810901295835,-8.618012974588552,     -7.433061423918225,-14.04355489481383,    -6.390745598785202
0.1300251099999912,-8.882367789123498,-8.321211679481733, -8.62452428349674,     -7.434057154776381, -14.0449614909757,     -6.39128878362584
0.1280525870000133, -8.88034818981269,-8.323680135262936,  -8.6310046700104,     -7.435121791739136,-14.04647336523242,    -6.391828802803633
0.1302418180000018,-8.878242431276288,-8.326195647738079,-8.637450937250767,     -7.436243210267047,-14.04807504152571,     -6.39236541573245
0.1291003569999987,-8.876071830553331,-8.328735686414335,-8.643856448019058,     -7.437408294530838,-14.04974976360342,    -6.392898539466898
0.1297944449999875,-8.873857510011879,-8.331276622240388,-8.650211136356958,     -7.438603262865579,-14.05147987844673,    -6.393428274581859
0.1286339680000026,-8.871619927666741,-8.333794586948818,-8.656501660980933,     -7.439814011644974,-14.05324725151815,    -6.393954930939683
0.1310467200000005,-8.869378465190159,-8.336266360330344,-8.662711704307242,     -7.441026474700893,-14.05503370553117,    -6.394479046107656
0.1284841490000019,-8.867151076192792,-8.338670261941513,-8.668822410523545,     -7.442226980691627,-14.05682146346426,    -6.395001402555999
0.1297059649999994,-8.864954003051405,-8.340987011503801,-8.674812964345628,     -7.443402606345407,-14.05859359669974,    -6.395523035266178
0.1295556249999947,-8.862801559550496,-8.343200529186261,-8.680661292816755,     -7.444541511678659,-14.06033445552948,    -6.396045237029712
0.1288364390000254,-8.860705978176414,-8.345298638598228,-8.686344872796242,     -7.445633242344933,-14.06203006724986,    -6.396569557485522
0.1282326150000017,-8.858677321226887,-8.347273641885179,-8.691841619570647,     -7.446668999979964, -14.0636685010233,    -6.397097793569103
0.1287165079999966,-8.856723446438814, -8.34912273668162,-8.697130818511063,     -7.447641854629183,-14.06524015738162,    -6.397631976459297
0.1258403020000003,-8.854850028199069,-8.350848254595556,-8.702194063117291,     -7.448546902136992,-14.06673799913793,    -6.398174352145264
0.1297483469999747,-8.853060624124689,-8.352457714311107,-8.707016148444499,     -7.449381360550868,-14.06815769691124,    -6.398727354793759
0.1284628790000113,-8.851356784099437, -8.35396368151436,-8.711585877309775,      -7.45014459157164,-14.06949768066751,    -6.399293578180236
0.1276321269999983,-8.849738197413554,-8.355383454776955,-8.715896726029719,     -7.450838061741945,-14.07075911281019,    -6.399875740134375
0.1278540139999791,-8.848202869534179, -8.35673858719772,-8.719947337165804,     -7.451465228926677,-14.07194575312586,    -6.400476643837491
